Domain;Phylum;Class;Order;Family;Genus;Species;EMCF01;EMCF02;EMCF03;EMCF04;EMCF05;EMCF06;EMCF09;EMCF10;EMCF13;EMCF14;EMCF16;EMCF17;EMCF18;EMCF19;EMCF21;EMCF22;EMCF25;EMCF26;EMCF27;EMCF28;EMCF29;EMCF30;EMCF31;EMCF32;EMCF33;EMCF34;EMCF35;EMCF36;EMCF37;KGCF01;KGCF02;KGCF03;KGCF04;KGCF05;KGCF06;KGCF07;KGCF10;KGCF11;KGCF12;KGCF13;KGCF14;KGCF15;KGCF16;KGCF17;KGCF18;KGCF19;KGCF21;KGCF22;KGCF24;KGCF25;KGCF26;KGCF27;KGCF28;KGCF29;KGCF30;KGCF32;KGCF33;KGCF34;KGCF35;KGCF36;KGCF37;KGCF38;KGCF39;KGCF40;KGCF41;KGCF42;KGCF43;KGCF44;KGCF45;KGCF46;KGCF47;KGCF48;KGCF49;KGCF50;KGCF51;KGCF52;KGCF53;KGCF55;KGCF56;KGCF57;KGCF58;MCF01s1;MCF01s2;MCF01s3;MCF01s4;MCF01s5;MCF01s6;MCF01s7;MCF02s1;MCF02s2;MCF02s3;MCF02s4;MCF03s1;MCF03s2;MCF04s1;MCF04s2;MCF05s1;MCF05s2;MCF06s1;MCF06s2;MCF06s3;MCF06s4;MCF07s1;MCF07s2;MCF07s3;MCF08s1;MCF08s2;MCF08s3;MCF09s1;MCF09s2;MCF09s3;MCF10s1;MCF10s2;MCF11s1;MCF11s2;MCF11s3;MCF12s1;MCF12s2;MCF12s3;MCF13s1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum hiltneri;0;0;0;0;0;0;0;0;0;0;0.0003;0.0002;0;0;0.0069;0;0;0.0003;0;0.0016;0;0.0001;0;0;0;0.0005;0;0.0001;0;0.0003;0;0;0.0003;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0.001;0.0003;0.0006;0.0001;0.0004;0.0002;0;0;0.0004;0;0.0001;0.0002;0;0;0;0.0017;0;0;0;0;0.0012;0.0018;0;0.0002;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0.0002;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum robiniae;0;0;0;0;0.0004;0.0001;0;0.0001;0;0.0001;0;0.0002;0;0;0.0041;0;0;0;0;0.0004;0.0003;0;0;0.0001;0;0.001;0.0002;0;0;0.0001;0;0;0.0002;0.0012;0.0007;0;0.0004;0;0.0003;0;0.0045;0;0;0;0;0;0;0.0004;0.001;0.0008;0.0024;0.0001;0.0016;0.0002;0;0.0008;0.0032;0;0.0005;0;0;0;0;0.0063;0;0;0;0;0.0011;0;0;0;0;0.0003;0.0082;0.0002;0;0.0001;0;0;0;0;0.0001;0.0006;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0.0013;0.0001;0;0;0;0;0.0002;0;0;0;0;0;0;0;0.0016;0.0001;0;0;0.0008;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum rubrisubalbicans;0;0;0;0;0.0006;0;0;0.0002;0;0.0001;0;0.0002;0;0;0.006;0;0;0.0001;0;0;0.0003;0.0001;0;0.0001;0;0.0001;0;0;0;0.0001;0;0;0;0.0008;0;0;0;0;0;0;0;0;0;0.0062;0;0;0;0;0.0003;0.0002;0.0017;0.0002;0.0005;0.0002;0;0;0.0021;0;0.0001;0.0001;0;0;0;0.0061;0;0;0;0;0.0011;0;0;0;0;0.0043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0.0002;0.0003;0;0;0.0001;0;0;0;0;0.0001;0;0;0;0;0.0008;0.0001;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum seropedicae;0;0;0;0;0.0001;0;0;0;0;0.0001;0.0003;0.0004;0;0;0.0027;0;0;0.0001;0;0.0111;0.0006;0.0002;0.0001;0.0004;0;0.0001;0.0002;0;0;0.0002;0;0;0.0009;0.0004;0.0005;0;0;0;0.0008;0;0.0045;0;0.0006;0;0;0;0.0006;0;0.0012;0.0005;0.0012;0.0001;0.0008;0;0;0.0004;0.0034;0;0.0006;0.0002;0;0.0008;0;0.0094;0;0;0;0;0.0172;0;0;0.0002;0;0.0003;0.002;0;0;0;0;0.0002;0;0;0;0.0001;0;0.0002;0;0;0;0.0001;0;0;0;0;0.0001;0;0;0;0.0015;0.0003;0;0.0001;0;0;0.008;0;0;0;0;0;0;0;0.0027;0.0001;0;0;0.0024;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp;0;0;0;0.0001;0.0003;0;0;0;0;0;0.0012;0.0001;0;0;0.0008;0;0;0.0001;0;0.0002;0.0007;0.0003;0;0.0001;0;0;0;0.0007;0;0;0;0;0.0005;0.0003;0.0002;0;0;0.0003;0;0.0023;0.0408;0;0;0.0192;0;0;0.0002;0.0001;0.0007;0.0003;0.0232;0.0001;0.0005;0.0001;0;0;0.002;0;0.0002;0.0001;0;0.0003;0;0.0031;0;0.0006;0;0;0.0033;0;0;0.0023;0;0.0039;0.0389;0;0.0002;0;0.0003;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0.0008;0.0001;0;0.0001;0;0;0.0025;0;0;0;0.0001;0;0;0;0.001;0;0;0;0.002;0;0.0007;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas arsenicoxydans;0;0;0;0.0002;0.0008;0;0;0;0;0;0.0007;0.0004;0;0;0.0004;0;0;0.0001;0;0.0003;0.0016;0.0006;0;0;0.0002;0;0;0;0;0;0;0;0.0007;0.0002;0.0019;0;0;0;0.0033;0;0.0326;0;0;0.0102;0;0;0.0023;0.0007;0.0005;0.0004;0.0108;0.0002;0.0006;0.0002;0;0;0;0;0.0001;0.0002;0;0.0004;0;0.0025;0;0;0;0.0002;0.019;0;0;0;0;0.0018;0.0033;0;0.0003;0.0002;0;0;0.0029;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0.0001;0.0001;0;0;0.0004;0.002;0;0.0004;0;0;0.0004;0;0;0;0;0;0;0;0.0001;0.0002;0.0001;0;0.0036;0;0.0024;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaeproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium agaricidamnosum;0;0;0;0;0.0001;0;0;0.0002;0;0;0.0007;0.0004;0;0;0.0024;0;0;0;0;0.0003;0.0012;0;0;0.0001;0;0.0004;0;0;0;0.0001;0;0;0.0002;0.0001;0.0002;0;0;0.0004;0;0.0007;0.0104;0;0;0;0;0;0;0;0.0006;0;0.0016;0.0004;0.0022;0.0002;0;0.0008;0.0009;0;0.0004;0.0003;0.0001;0.0008;0;0.0101;0;0;0;0;0.001;0;0;0.0031;0;0.0013;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0.0001;0;0;0;0.0001;0.0004;0;0;0;0.0001;0;0.0023;0;0;0;0;0.0001;0;0;0.0012;0;0;0;0.0013;0;0.0006;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium sp;0;0;0;0;0.0027;0.0001;0;0.0005;0;0;0;0.0003;0;0;0.0062;0;0;0.0003;0;0.0106;0.0009;0.0008;0.0001;0;0;0.0008;0.0002;0.0007;0;0.0003;0;0;0;0.0001;0.0063;0;0;0;0;0.0004;0.006;0;0;0.1613;0;0.0001;0.0087;0.0002;0.0009;0.0007;0.0222;0;0.001;0;0;0;0.0001;0;0.0001;0;0;0;0;0.0418;0;0;0.0007;0;0.0086;0;0;0.0003;0;0.0011;0.0027;0.0002;0;0;0.0001;0;0.0002;0;0;0;0;0;0;0;0;0.0009;0;0.0003;0;0;0;0.0001;0;0;0.0003;0.001;0;0.0006;0;0;0;0;0;0;0.0001;0;0;0.0001;0.0004;0;0;0.0001;0.0073;0;0.0001;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium svalbardensis;0;0;0;0;0.0001;0.0001;0;0;0;0;0.0004;0.0003;0;0;0.0031;0;0;0;0;0.0002;0.0003;0.0001;0;0.0002;0;0.0009;0.0001;0;0;0.0001;0.0012;0;0.0002;0.0005;0.0004;0;0;0.004;0.006;0.0026;0.0454;0;0;0;0.132;0.0002;0.0009;0.0001;0.0013;0.0004;0.0015;0.0001;0.0032;0.0002;0;0.0004;0.001;0;0.0001;0.0007;0.0001;0.001;0;0.0164;0.0002;0;0.0146;0.003;0.0387;0.0976;0;0;0;0;0.0018;0.0001;0.0023;0.0053;0.0001;0.0016;0.0061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0011;0.0001;0;0;0;0;0.0004;0;0;0.0013;0;0;0;0;0.0013;0;0;0;0;0;0.0001;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia putida;0;0;0;0;0.0006;0.0001;0;0;0;0;0.0006;0.0004;0;0;0.0119;0;0.0001;0.0003;0;0.0007;0.0015;0.0001;0;0.0003;0;0.0019;0.0002;0.0007;0;0.0001;0;0;0;0.001;0.0053;0;0;0.0023;0;0.0001;0.0035;0;0.0009;0.03;0;0.0001;0.0058;0.0016;0.003;0.0012;0.0133;0.0012;0.0059;0.0001;0;0.0007;0.003;0;0.0009;0.0004;0;0.0002;0;0.0111;0.0001;0.0014;0;0;0.0042;0;0;0.0067;0;0.0056;0.0016;0;0;0;0.0001;0;0;0;0;0.0003;0;0;0;0;0;0.0001;0;0;0;0.0003;0.0001;0;0;0;0.0012;0.0004;0;0.0002;0.0001;0.0001;0.0019;0;0;0;0;0.0001;0;0;0.0035;0;0;0;0.0021;0;0.0004;0.0003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp;0;0;0;0;0.0002;0.0001;0.0092;0;0;0;0;0.0004;0;0;0.0039;0;0;0.0003;0.0004;0.0003;0.002;0.0002;0;0.0001;0.0001;0.0006;0.0001;0;0;0.0001;0;0;0;0.0009;0.001;0;0.0004;0.0001;0.0033;0.0004;0.0234;0;0;0;0;0;0;0.0004;0.002;0.0004;0.0033;0.0004;0.0048;0.0005;0.0001;0;0.0026;0;0.0003;0.0005;0;0;0;0.0216;0.0002;0;0;0;0.0009;0;0;0;0;0.0033;0.0141;0.0001;0;0;0.0001;0.0001;0;0;0;0.0001;0;0;0;0;0;0;0.0001;0;0;0;0.0001;0;0;0;0.0015;0.0006;0;0.0003;0;0;0.0004;0;0;0;0;0;0;0;0.0036;0.0002;0.0001;0;0.0016;0.0001;0.0002;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter;Oxalobacter formigenes;0;0;0;0;0.0003;0.0002;0;0.0003;0;0;0;0;0;0;0;0;0;0.0006;0;0.0004;0;0.0003;0;0;0;0.0007;0;0.0003;0;0.0003;0;0;0;0.0008;0.0007;0;0;0.0014;0.0023;0;0.01;0;0;0;0;0;0.0009;0;0;0.0033;0.0097;0.0005;0.0124;0.001;0;0;0.0002;0.0006;0.0008;0;0.0002;0.0018;0;0.0209;0;0;0;0;0.0024;0;0;0.0047;0;0.0018;0.4392;0.0052;0;0;0.0037;0;0.0015;0;0;0;0;0;0;0;0;0;0;0.0001;0;0.0037;0;0;0.0006;0;0;0.0005;0;0.0003;0;0;0.0038;0;0;0;0;0;0;0;0.0033;0.0021;0.0007;0.0002;0.0014;0;0;0.0008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes;0;0;0;0.0002;0.0002;0.0005;0;0.0003;0;0;0.0036;0;0;0;0.0032;0;0;0.0027;0;0.0014;0.0004;0.0001;0;0.0002;0;0.0002;0;0.0003;0.0001;0.0006;0.0003;0;0;0.0003;0.0006;0;0;0.0012;0.0016;0.0011;0.014;0;0.0103;0;0;0.0004;0.0041;0.0011;0.0011;0.0025;0.0145;0.001;0.002;0.0024;0.0001;0;0.0012;0;0.0032;0.0001;0;0.0014;0;0.0078;0;0;0;0;0.0067;0;0;0.001;0;0.002;0;0;0;0.0002;0;0;0;0;0;0.0056;0.0031;0.0012;0;0;0;0;0.0005;0.0002;0;0.0021;0.0001;0.0001;0.0002;0;0.0001;0.0006;0;0.0006;0;0;0.0003;0;0;0;0;0.0001;0.0001;0;0.001;0.0003;0;0.0001;0.001;0.0001;0.0002;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Oscillatoriaceae;Moorea;Moorea producens;0;0;0;0;0.0001;0;0;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0;0.0003;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0.0001;0.0002;0;0;0.0033;0.0003;0;0;0;0.0084;0;0;0;0.0001;0.0002;0;0.0001;0;0;0.0002;0;0;0;0;0;0;0.0001;0;0;0;0;0.0002;0;0.0003;0.0001;0;0;0;0.0006;0;0.0025;0.0081;0;0.0003;0.0006;0.0001;0;0.0009;0;0;0;0;0;0;0;0;0.0003;0;0;0;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria acuminata;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0016;0;0;0;0;0;0;0.0002;0.0006;0;0;0;0;0;0;0;0;0;0.0015;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0.0011;0.0001;0.0009;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0.0002;0;0;0;0;0;0;0;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Cyanobacteria;Cyanophyceae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria nigro;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0.0002;0;0;0.0002;0;0.0002;0;0;0;0;0;0;0;0.0009;0.224;0.0025;0;0.0002;0;0.0009;0;0.0013;0.0001;0.0003;0;0;0;0.0002;0;0;0.0001;0;0;0;0;0.0001;0;0.0004;0;0.0016;0.0012;0;0;0;0;0;0;0;0;0;0.0001;0;0.0002;0;0;0;0;0;0;0;0.0007;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0005;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Frischella;Frischella perrara;0;0.0001;0.0004;0.0004;0.0031;0.0054;0.0867;0.006;0;0;0.0135;0.0004;0;0;0.0139;0;0;0;0;0.0053;0.0027;0.0015;0.0007;0.0007;0.0003;0.0064;0.0013;0.0018;0;0.0002;0;0.0001;0.0312;0.0005;0.0113;0.0005;0;0.003;0.0016;0.0015;0.2438;0.0002;0.0024;0.013;0.0205;0.001;0.0167;0.0059;0.0002;0.0061;0.0435;0.0121;0.0095;0.0011;0.0012;0.0086;0.0032;0.0004;0.0007;0.0106;0.0005;0.0039;0;0.1724;0.005;0.0012;0.001;0.0015;0.0748;0.0033;0;0.0111;0.0002;0.0391;0.1952;0.0022;0.0003;0.0009;0.0008;0.0006;0.0039;0;0.0001;0;0;0.0001;0.007;0;0;0;0.0012;0.0006;0;0.0028;0.0005;0;0.002;0.0001;0.001;0.0015;0.0001;0.0036;0.0005;0.0009;0.0025;0;0.0007;0;0.0001;0.0001;0.0002;0;0.0071;0.0013;0.0012;0.0005;0.0232;0.0001;0.0133;0.0037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella;Gilliamella apicola;0;0.0002;0.0003;0.0003;0.0036;0.0021;0.0186;0.0015;0;0.0002;0.0168;0.0005;0.0001;0;0.0076;0.0002;0;0.0006;0.0009;0.0152;0.0034;0.0017;0.0005;0.0006;0.0005;0.0057;0.0017;0.0011;0.0002;0.0003;0.0004;0.0001;0.011;0.0013;0.0185;0;0;0.0051;0.0116;0.0026;0.2446;0;0.0082;0.1001;0.0235;0.0002;0.0275;0.029;0.0083;0.0052;0.0235;0.011;0.0104;0.0014;0.0005;0;0.0052;0.0004;0.0009;0.0007;0.0011;0.0154;0.0001;0.0657;0.0026;0;0;0.0008;0.0472;0;0;0.0146;0;0.0422;0.0285;0.0005;0.0009;0.0005;0.0005;0;0.0038;0.0011;0.0017;0.0015;0.0017;0;0.0046;0;0;0.0001;0.0013;0.0001;0;0.0015;0.0002;0;0.0004;0;0.0004;0.0056;0.0006;0.0021;0.0004;0.0006;0.039;0;0.0011;0;0;0.0008;0;0.0003;0.0061;0.0009;0.0016;0.0004;0.0089;0.0001;0.0062;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Lacunisphaera;Lacunisphaera limnophila;0;0;0;0.0001;0.0002;0;0;0.0003;0;0;0.0002;0;0;0;0.0018;0;0;0.001;0;0;0;0.0001;0;0.0003;0;0.0017;0;0.0001;0;0.0002;0.0001;0;0;0.0001;0.0152;0;0;0;0;0.0004;0.0029;0;0;0.0083;0;0;0.0045;0.0021;0.0012;0.002;0.0145;0.0003;0.0005;0.0005;0;0.0005;0.0006;0;0.0005;0.0005;0.0001;0.0004;0;0.0082;0.0006;0.0092;0;0.0003;0.0113;0;0;0.0101;0;0.0072;0.0027;0;0;0;0.0003;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0014;0.0002;0.0001;0;0;0.0004;0.0005;0;0.0002;0;0;0.0029;0;0;0;0;0.0001;0;0;0.0041;0.0001;0;0;0.005;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutaceae;Opitutaceae bacterium;0;0;0;0;0.0001;0.0005;0;0.0005;0;0;0.0139;0.0001;0;0;0.0044;0;0;0.0005;0;0.0007;0;0.0013;0;0.0002;0;0.0067;0;0.0003;0;0.0002;0.0001;0;0;0.0003;0.0029;0;0.0003;0.0001;0.0017;0.004;0.0102;0.0004;0.0013;0.2623;0.0025;0.0001;0.0017;0.0012;0.0005;0.0028;0.0186;0.0013;0.0022;0.0002;0;0;0.0001;0;0.0001;0.0001;0.0001;0.0014;0;0.0458;0;0;0.003;0.0002;0.0218;0.0145;0;0.0058;0;0.0064;0.0015;0;0;0.0006;0.0001;0.0002;0.0005;0;0;0.0002;0;0.0002;0;0;0.0001;0;0.0001;0;0;0.0001;0.0001;0;0.0001;0;0.0002;0.0002;0;0.0005;0;0;0.0006;0;0.0001;0;0;0.0001;0;0;0.0012;0.0001;0.0001;0;0.0009;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus terrae;0;0;0;0;0;0.0002;0;0;0;0;0.0007;0;0;0;0.0005;0;0.0001;0.0001;0;0;0;0.0001;0;0;0;0.0005;0;0;0;0;0;0;0.0002;0.0001;0.0053;0;0;0;0.0002;0;0;0;0.0005;0.0176;0;0;0.0025;0.0005;0.0006;0.0007;0.007;0.0004;0.0005;0.0001;0;0;0.0001;0;0.0001;0.0005;0;0;0;0.0087;0;0;0;0;0.003;0;0;0.0012;0;0.0005;0;0;0;0.0004;0;0;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0.0001;0;0;0.0002;0;0;0;0;0.0001;0;0;0.0003;0;0.0001;0;0;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;Oleiphilus messinensis;0;0;0;0.0001;0;0.0001;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0.0003;0;0;0;0;0;0;0;0;0.0383;0;0;0;0.0002;0;0.0006;0.0005;0.0003;0.0015;0;0;0;0;0;0.0001;0.0002;0;0.0002;0;0.0013;0;0;0.0004;0;0.0019;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0;0;0;0;0.0002;0;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0.0001;0;0.0001;0;0;0;0;0.0001;0.0001;0;0;0;0;0.0001;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bacterioplanes;Bacterioplanes sanyensis;0;0;0;0;0.0011;0;0;0;0;0.0009;0.0002;0.0001;0;0;0.0005;0;0;0;0;0.0005;0;0.0001;0;0;0;0.0004;0;0;0;0;0;0.0001;0;0;0.0006;0;0.0005;0.0002;0.0003;0;0;0;0;0.0163;0;0;0.0005;0.0002;0.0006;0;0.0011;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0.0021;0;0.0019;0;0.0046;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0.0001;0.0006;0;0;0;0;0;0;0;0;0;0.0003;0.0001;0.0005;0;0;0;0;0;0;0;0.0002;0;0;0.0004;0.0005;0.0001;0;0.0023;0.0001;0.0005;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
